text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,target_score,char_len,word_count,avg_word_len,punct_count,caps_word_count,biased_word_count,biased_word_ratio,biased_word_present,vader_compound,vader_pos,vader_neg,vader_neu,subjectivity,polarity,intensifier_count,hedge_count,negative_word_count,is_question,is_exclamation,entity_count,has_person,has_org,has_place,person_count,adj_count,adj_ratio,verb_count,noun_count
Primate research in the country was already pricey and controversial — but the coronavirus pandemic has been particularly bad for the monkey business.,https://www.foxnews.com/health/america-monkey-shortage-covid-19-vaccine-search,Fox News,vaccine,,Non-biased,Entirely factual,[],1.0,0.24378109452736318,0.22448979591836732,0.4809782608425611,0.125,0.0,0.0,0.0,0.0,0.11038761279737491,0.0,0.4385321100917431,0.6145161290322582,0.538888889,0.5185185183333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.173913044,0.0,0.23076923076923078
"Prior to the outbreak, it was legal for pro-life advocates to gather at a certain distance outside of abortion clinics to offer women alternatives to ending the life of their unborn child.",https://www.breitbart.com/politics/2020/04/06/conservative-activist-arrested-outside-north-carolina-abortion-clinic-for-allegedly-violating-coronavirus-rules/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,"['ending', 'the', 'life']",8.38,0.30679933665008297,0.31632653061224486,0.3574218750223388,0.125,0.0,0.1875,0.1875,1.0,0.697959392945037,0.17313915857605178,0.0,0.8274193548387098,0.205357143,0.6130952383333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.25,0.21428571428571427,0.34615384615384615
Privacy advocates on Monday raised concerns over reports that Indian security forces used facial recognition technology to identify dissidents at a political rally in December and warned that if left unchecked the government would continue to suppress dissent.,https://www.alternet.org/2020/01/an-act-of-mass-surveillance-indias-use-of-facial-recognition-tech-against-protesters-angers-privacy-advocates/,Alternet,islam,,Non-biased,Entirely factual,[],1.0,0.42620232172470984,0.37755102040816324,0.5378289474711141,0.125,0.0,0.0,0.0,0.0,0.5417863002461034,0.09546925566343042,0.09541284403669724,0.820967741935484,0.033333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.23076923076923078,0.10526315733333333,0.5714285714285714,0.46153846153846156
"Procter and Gamble, a major sponsor of the US Women’s National Soccer team, has backed the players in their fight for equal pay, with a public donation of $529,000.",https://www.msn.com/en-gb/news/world/procter-and-gamble-donates-24529k-to-us-womens-soccer-team-to-close-gender-pay-gap/ar-AAEjC9d,MSNBC,sport,left,Non-biased,Entirely factual,[],1.0,0.2669983416252073,0.2857142857142857,0.31681034476980063,0.125,0.16666666666666666,0.0,0.0,0.0,0.27640484003281374,0.05663430420711975,0.236697247706422,0.7354838709677419,0.272222222,0.5671296294444444,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.23076923076923078,0.13793103466666667,0.07142857142857142,0.23076923076923078
"Pro-democracy dissidents in Cuba condemned the island’s “accredited journalists” — reporters from mainstream media outlets with Communist Party permission to work — for their silence in the wake of an increasingly violent wave of repression, the Spain-based Diario de Cuba reported on Tuesday.",http://feedproxy.google.com/~r/breitbart/~3/A8hZS9l5yr0/,Breitbart,vaccine,,Biased,Somewhat factual but also opinionated,"['pro-democracy', '""accredited', 'journalists""']",7.9,0.4809286898839138,0.42857142857142855,0.5319767441582485,0.125,0.0,0.1875,0.139534884,1.0,0.10654224774405247,0.08576051779935276,0.33761467889908253,0.617741935483871,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,1.0,1.0,0.2,0.38461538461538464,0.15503876,0.2857142857142857,0.46153846153846156
"Professional camaraderie between fighters of different races in the sport of boxing is evidence of America moving beyond racial divisions, assessed Randy Gordon, host of SiriusXM’s At the Fights.",https://www.breitbart.com/radio/2020/02/24/randy-gordon-boxing-shows-how-far-america-has-come-on-race/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,sport,right,Non-biased,Entirely factual,[],1.0,0.318407960199005,0.2857142857142857,0.5172413794073275,0.125,0.0,0.0,0.0,0.0,0.27640484003281374,0.0,0.2311926605504587,0.7967741935483873,0.35,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.2,0.23076923076923078,0.13793103466666667,0.14285714285714285,0.42307692307692313
"Pro-Life Advocates Lay 3,000 Flowers Outside SCOTUS to Remember Preborn.",,Breitbart,abortion,right,Non-biased,Entirely factual,[],1.0,0.1144278606965174,0.09183673469387754,0.6187500000386718,0.125,0.16666666666666666,0.0,0.0,0.0,0.5022046759639048,0.0,0.0,1.0,0.05,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.23076923076923078,0.39999999999999997,0.07142857142857142,0.038461538461538464
"Prominent black conservatives are seeing how the mainstream media are using the death of George Floyd  — to portray America as racist, to vilify all police officers, to force the mantle of victimhood onto black Americans — and they are calling foul.",http://feedproxy.google.com/~r/breitbart/~3/EHbABg_HEpg/,Breitbart,black lives matter,right,Biased,Somewhat factual but also opinionated,"['vilify', 'foul', 'mantle', 'of', 'victimhood', 'calling']",8.5,0.40796019900497515,0.4183673469387755,0.36160714296010044,0.125,0.0,0.375,0.285714286,1.0,0.05998769483182936,0.07281553398058252,0.39082568807339446,0.5838709677419355,0.622222222,0.5864197533333334,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.2,0.38461538461538464,0.15873015866666665,0.42857142857142855,0.3076923076923077
"Proponents of better compensation and labor rights for college athletes have hammered the NCAA on numerous fronts over the last decade, with federal lawsuits, attempts to unionize, legislation in statehouses and Congress, and new leagues that aim to compete for top-tier athletes by paying them more than the NCAA allows.",https://www.huffpost.com/entry/ncaa-pay-college-athletes-final-four_n_5ca61cb9e4b082d775e1d201,HuffPost,sport,left,Biased,Somewhat factual but also opinionated,['hammered'],6.9,0.527363184079602,0.5,0.4575000000285937,0.125,0.3333333333333333,0.0625,0.04,1.0,0.665350697292863,0.08899676375404532,0.055045871559633024,0.8612903225806453,0.404242424,0.6818181816666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.5384615384615385,0.18666666666666668,0.5,0.5384615384615385
Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student defaulting on their loans.,https://www.alternet.org/2017/09/more-defaulting-student-loans/,Alternet,student-debt,left,Biased,No agreement,[],5.0,0.36815920398009955,0.32653061224489793,0.5340909090333806,0.125,0.0,0.0,0.0,0.0,0.32788146021328957,0.0,0.12844036697247707,0.8870967741935486,0.583333333,0.6481481483333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.3076923076923077,0.16161616133333334,0.3571428571428571,0.42307692307692313
Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student failing to pay back their loans.,https://www.alternet.org/2017/09/more-defaulting-student-loans/,Alternet,student-debt,left,Biased,Somewhat factual but also opinionated,['predatory'],7.07,0.37810945273631846,0.346938775510204,0.49285714296830363,0.125,0.0,0.0625,0.057142858,1.0,0.1181808859721083,0.0,0.34311926605504584,0.6983870967741935,0.4375,0.625,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.3076923076923077,0.152380952,0.42857142857142855,0.42307692307692313
Proponents of these vaccines twist the Vatican’s words to sound like approval: The use of such vaccines...,https://thefederalist.com/2020/05/06/as-long-as-vaccines-are-tied-to-abortion-christians-need-exemptions/,Federalist,vaccines,right,No agreement,Expresses writer’s opinion,[],4.0,0.17081260364842454,0.16326530612244897,0.4301470588393842,0.375,0.0,0.0,0.0,0.0,0.8512612797374897,0.44012944983818775,0.0,0.5612903225806453,0.45,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693,0.078431372,0.14285714285714285,0.23076923076923078
Proposals to restructure repayment programs or dip into retirement accounts don’t prevent students from taking out dangerous amounts of student loans in the first place.,https://thefederalist.com/2020/01/23/americans-need-to-stop-hurrying-young-people-into-student-debt-slavery/,Federalist,student-debt,right,Non-biased,No agreement,[],1.0,0.2752902155887231,0.24489795918367346,0.5250000000328124,0.125,0.0,0.0,0.0,0.0,0.26697087776866285,0.06472491909385114,0.2091743119266055,0.7516129032258064,0.616666667,0.45833333333333337,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.15384615384615385,0.10666666666666666,0.21428571428571427,0.42307692307692313
"Protecting pregnant women, new mothers and children is about more than scoring political points with anti-choice legislation.",https://www.nbcnews.com/think/opinion/mitch-mcconnell-s-efforts-restrict-abortion-won-t-end-until-ncna1143786?cid=public-rss_20200228,MSNBC,abortion,left,Non-biased,No agreement,['anti-choice'],2.18,0.2023217247097844,0.16326530612244897,0.6397058824149816,0.125,0.0,0.0625,0.117647058,1.0,0.5022046759639048,0.0,0.0,1.0,0.388636364,0.6902356900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.5490196079999999,0.14285714285714285,0.19230769230769232
"Protesters across the country are demanding racial equality, but there is also a push to make Juneteenth a national holiday.",https://www.foxnews.com/us/juneteenth-calls-increase-national-holiday?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fnational+%28Internal+-+US+Latest+-+Text%29,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1.0,0.20066334991708126,0.19387755102040813,0.42187500002636713,0.125,0.0,0.0,0.0,0.0,0.703137817883511,0.24433656957928804,0.2275229357798165,0.5564516129032259,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.15384615384615385,0.13333333333333333,0.21428571428571427,0.19230769230769232
Protesters also burned smaller American flags on the embers of the larger one a day after demonstrators defaced and attempted to pull down an Andrew Jackson statue in Lafayette Park.,https://www.foxnews.com/politics/trump-condemns-flag-burning-as-dc-protesters-set-us-flag-on-fire?fbclid=IwAR3CFVjzZJwc2Ec1Ys_eUWa37TmcsneWkW70P_X9DOt9fODhQNhJyfEC-6s,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1.0,0.29684908789386405,0.2959183673469387,0.39375000002460925,0.125,0.0,0.0,0.0,0.0,0.3861771944216571,0.0,0.11192660550458715,0.9016129032258066,0.322222222,0.5339506172222223,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.2,0.23076923076923078,0.13333333333333333,0.2857142857142857,0.23076923076923078
"Protesters defaced the monument early Friday with downward-facing arrows placed next to the statements “white supremacy,” “profit over People” and “the ALAMO,” according to an article by the San Antonio Express-News.",http://feedproxy.google.com/~r/breitbart/~3/lMK4HfQF7TI/,Breitbart,black lives matter,right,Non-biased,Entirely factual,['defaced'],1.65,0.3532338308457712,0.3061224489795918,0.5625000000351562,0.125,0.16666666666666666,0.0625,0.06451613,1.0,0.3861771944216571,0.0,0.11009174311926605,0.9032258064516129,0.1,0.5740740738888889,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.15384615384615385,0.08602150533333333,0.2857142857142857,0.3076923076923077
"Protesters in New Zealand’s Auckland city sat on the road after their peaceful march as they raised clenched fists in a sign of unity, solidarity and Black Power.",https://www.reuters.com/article/us-minneapolis-police-protests-newzealan/new-zealanders-protest-over-death-of-george-floyd-idUSKBN2381H6,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.263681592039801,0.2755102040816326,0.34151785708384486,0.125,0.0,0.0,0.0,0.0,0.7802502050861362,0.2702265372168285,0.10825688073394495,0.6354838709677421,0.462626263,0.5962401794444445,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.07692307692307693,0.047619048,0.21428571428571427,0.2692307692307693
"Protesters in Bristol, England, took matters into their hands and tore down the statue of a slave trader, then threw the statue into the harbor.",https://www.foxnews.com/world/uk-edward-colston-statue-torn-down-thrown-harbor,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1.0,0.23383084577114427,0.24489795918367346,0.3375000000210937,0.125,0.0,0.0,0.0,0.0,0.39848236259228875,0.0679611650485437,0.13394495412844035,0.8145161290322581,0.288888889,0.46913580222222223,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.3076923076923077
"Protesters lit fires, threw rocks and smashed windows at county government offices in the U.S. city of Portland on Tuesday, prompting police to declare a riot, after weeks of mostly peaceful anti-racism demonstrations.",https://uk.reuters.com/article/uk-global-race-portland/police-declare-riot-at-anti-racism-protest-in-u-s-city-of-portland-idUKKCN25F0PE?il=0,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.3565505804311775,0.32653061224489793,0.4943181817808947,0.375,0.16666666666666666,0.0,0.0,0.0,0.33905865463494667,0.13430420711974111,0.2605504587155963,0.6370967741935486,0.5,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3076923076923077,0.16161616133333334,0.3571428571428571,0.46153846153846156
"Protesters marched more than two miles Tuesday to the police precinct in that part of the city, with some damaging property and skirmishing with officers in riot gear who fired tear gas. ",http://feedproxy.google.com/~r/breitbart/~3/um5YGL5P03Q/,Breitbart,black lives matter,right,Non-biased,Entirely factual,['skirmishing'],1.62,0.3051409618573798,0.31632653061224486,0.3457031250216064,0.125,0.0,0.0625,0.0625,1.0,0.03660787530762921,0.0,0.563302752293578,0.5048387096774193,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3076923076923077,0.16666666666666666,0.21428571428571427,0.38461538461538464
Protests against police violence sweep across small-town America,https://www.reuters.com/article/uk-minneapolis-police-protests-rural-idUKKBN23C2EM,Reuters,blm,,Non-biased,Entirely factual,[],1.0,0.1011608623548922,0.07142857142857142,0.7734375000483399,0.0,0.0,0.0,0.0,0.0,0.1338699753896636,0.0,0.9174311926605504,0.19354838709677424,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.07692307692307693,0.16666666666666666,0.07142857142857142,0.15384615384615385
"Protests against the death of an unarmed black man, George Floyd, at the hands of police in the United States have sparked a global debate about racial inequalities - putting pressure on major brands to do more to bring about change.",https://www.reuters.com/article/usa-racism-lgbt/loreal-offers-new-job-to-black-transgender-model-sacked-over-race-remarks-idUSL8N2DM4GP,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.38142620232172475,0.4081632653061224,0.3201219512075075,0.125,0.0,0.0,0.0,0.0,0.17565627563576702,0.09546925566343042,0.30642201834862387,0.6354838709677421,0.358333333,0.6105324072222222,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.2,0.46153846153846156,0.19512195066666665,0.21428571428571427,0.38461538461538464
"Protests also took place in the German capital of Berlin, with Reuters reporting “several hundred” demonstrators with placards bearing slogans such as “Justice for George Floyd”, “Stop killing us”, and “Who’s neckst” [sic] rallying outside the U.S. embassy.",https://www.breitbart.com/europe/2020/05/31/antifa-black-lives-matter-spread-george-floyd-unrest-london/,Breitbart,black lives matter,right,Non-biased,Entirely factual,[],1.0,0.42122719734660036,0.37755102040816324,0.523026315782689,0.375,0.16666666666666666,0.0,0.0,0.0,0.12125717801476621,0.0,0.273394495412844,0.7596774193548387,0.1375,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.2,0.23076923076923078,0.10526315733333333,0.3571428571428571,0.38461538461538464
Protests erupted in Louisville and several other U.S. cities following the announcement on Wednesday that the grand jury would not bring murder charges against three police officers involved in the March 13 shooting of Taylor in her home during the execution of a search warrant.,https://www.reuters.com/article/global-race-usa-louisville/lawyer-for-breonna-taylors-family-calls-for-release-of-grand-jury-evidence-idINKCN26G2L3,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.4577114427860697,0.44897959183673464,0.4166666666510417,0.375,0.16666666666666666,0.0,0.0,0.0,0.8962264150943395,0.26860841423948223,0.06788990825688072,0.6725806451612905,0.36875,0.607638888888889,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.2,0.23076923076923078,0.08888888933333333,0.2857142857142857,0.5
"Protests over the police killings of George Floyd, Breonna Taylor, Tony McDade and other Black Americans have ignited a national conversation about the role of law enforcement in society.",https://www.reuters.com/article/us-police-brutality-askreuters/askreuters-why-the-u-s-protests-against-police-brutality-are-different-this-time-idUSKBN24937W?utm_source=twitter&utm_medium=Social,Reuters,black lives matter,center,Biased,Entirely factual,[],5.0,0.3051409618573798,0.2857142857142857,0.4655172414665948,0.125,0.0,0.0,0.0,0.0,0.11736054142739949,0.0,0.35229357798165134,0.6903225806451615,0.404166667,0.47453703722222224,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6000000000000001,0.15384615384615385,0.09195402266666666,0.07142857142857142,0.3076923076923077
"Protests sparked by the George Floyd demonstrations in the U.S. have taken root on three continents as people from Paris to Seoul demand justice for Floyd, police reforms and an end to racism in America as well as their own homelands.",https://www.foxnews.com/world/george-floyd-blm-protests-take-place-on-3-continents,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1.0,0.3830845771144279,0.4081632653061224,0.3246951219577934,0.375,0.16666666666666666,0.0,0.0,0.0,0.3740258408531583,0.18122977346278318,0.2807339449541284,0.5725806451612904,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1.0,0.0,1.0,0.4,0.07692307692307693,0.03252032533333333,0.14285714285714285,0.46153846153846156
"Protests, including in Portland, have at times erupted into arson and violence, and federal officers sent into the Northwestern city have repeatedly clashed with crowds targeting the federal courthouse there.",https://uk.reuters.com/article/uk-global-race-portland/police-declare-riot-at-anti-racism-protest-in-u-s-city-of-portland-idUKKCN25F0PE?il=1,Reuters,black lives matter,center,Non-biased,Entirely factual,['erupted'],1.67,0.33996683250414594,0.2959183673469387,0.5562500000972656,0.125,0.0,0.0625,0.066666666,1.0,0.1338699753896636,0.0,0.3229357798165137,0.7161290322580646,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.23076923076923078,0.13333333333333333,0.3571428571428571,0.3076923076923077
Pro-Trump fanatics are violently attacking protesters — and Fox News wants them to go further,https://feeds.feedblitz.com/~/627910936/0/alternet_all~ProTrump-fanatics-are-violently-attacking-protesters-%e2%80%94-and-Fox-News-wants-them-to-go-further/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,['fanatics'],7.83,0.14925373134328357,0.14285714285714282,0.42500000008906247,0.0,0.0,0.0625,0.133333334,1.0,0.0781378178835111,0.0,0.7706422018348623,0.32258064516129037,0.533333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.23076923076923078,0.26666666666666666,0.21428571428571427,0.07692307692307693
"Providing health care to illegal aliens has become a widely supported plan among elected Democrats, while the overwhelming majority of Americans oppose it.",http://feedproxy.google.com/~r/breitbart/~3/0tctUUU8Vao/,Breitbart,universal health care,right,Biased,Somewhat factual but also opinionated,"['illegal', 'aliens', 'overwhelming']",8.5,0.25207296849087896,0.22448979591836732,0.5217391305326086,0.125,0.0,0.1875,0.260869566,1.0,0.6182321575061526,0.30582524271844663,0.2275229357798165,0.4951612903225807,0.633333333,0.5370370372222223,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15384615384615385,0.11594202933333332,0.3571428571428571,0.19230769230769232
"Public attention is a strange beast. Communities of color have known for endless years that the police can kill them with impunity, and it's not as if people haven't been saying so for decades.",https://www.alternet.org/2020/11/trumps-through-the-looking-glass-presidency-has-turned-the-country-upside-down/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['strange', 'beast', 'endless']",8.26,0.3150912106135987,0.336734693877551,0.31985294120749075,0.25,0.0,0.1875,0.176470588,1.0,0.1136177194421657,0.0,0.3100917431192661,0.7274193548387097,0.322222222,0.5231481483333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.23076923076923078,0.11764705866666667,0.21428571428571427,0.34615384615384615
"Putin remains popular with many Russians, although his trust ratings have taken a beating after the introduction of a very unpopular pension reform in 2018.",https://www.nbcnews.com/news/world/russian-government-resigns-putin-seeks-constitutional-shakeup-n1116176?cid=public-rss_20200115,MSNBC,international-politics-and-world-news,left,Non-biased,Somewhat factual but also opinionated,[],2.5,0.2537313432835821,0.24489795918367346,0.42750000002671873,0.125,0.0,0.0,0.0,0.0,0.7466160787530762,0.31715210355987056,0.17614678899082567,0.5274193548387097,0.566666667,0.7962962961111111,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.2,0.23076923076923078,0.15999999999999998,0.14285714285714285,0.23076923076923078
Putin said last month Russia would not legalize gay marriage would not let the traditional notion of a mother and father be subverted by what he called “parent number 1” and “parent number 2” as long as he was in the Kremlin.,https://www.reuters.com/article/us-russia-putin-marriage/russian-constitution-must-define-marriage-as-heterosexual-putin-says-idUSKBN20P2PI,Reuters,international-politics-and-world-news,center,Non-biased,Entirely factual,[],1.0,0.36815920398009955,0.4183673469387755,0.2589285714536831,0.125,0.0,0.0,0.0,0.0,0.580701394585726,0.09870550161812298,0.0,0.9016129032258066,0.45,0.6064814816666667,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.2,0.23076923076923078,0.09523809466666666,0.3571428571428571,0.34615384615384615
"Putin, who has aligned himself with the Russian Orthodox Church and sought to distance Russia from liberal Western values, has proposed a shake-up of Russia’s political system that critics say may be designed to extend his grip on power after 2024, when he is due to leave the Kremlin.",https://www.reuters.com/article/us-russia-putin-marriage/russian-constitution-must-define-marriage-as-heterosexual-putin-says-idUSKBN20P2PI,Reuters,international-politics-and-world-news,center,Non-biased,Entirely factual,[],1.0,0.4676616915422886,0.48979591836734687,0.3443877551465241,0.125,0.0,0.0,0.0,0.0,0.6303835110746514,0.13430420711974111,0.11743119266055045,0.7612903225806452,0.215,0.5194444444444445,0.0,0.5,0.0,0.0,0.0,0.5833333333333333,1.0,1.0,1.0,0.2,0.3076923076923077,0.10884353733333332,0.5714285714285714,0.2692307692307693
"Quintez Brown took to the streets in Kentucky to join many Americans in protesting against racial injustice after the death of George Floyd, a Black man in police custody last month.",https://www.reuters.com/article/us-usa-election-young-voters/young-americans-turn-out-to-protest-democrats-hope-they-will-vote-too-idUSKBN23X1CV,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.29684908789386405,0.3061224489795918,0.3568548386473034,0.125,0.0,0.0,0.0,0.0,0.0673707957342084,0.09061488673139159,0.4825688073394495,0.48709677419354847,0.333333333,0.6172839505555556,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.4,0.3076923076923077,0.17204301066666666,0.21428571428571427,0.2692307692307693
Quite how ‘woke’ is synonymous with ‘quality’ Wenger could not explain: probably because the two concepts are antithetical.,https://www.breitbart.com/europe/2020/02/25/going-woke-is-a-moral-duty-claims-bbc-head-of-drama/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,['antithetical'],9.11,0.19900497512437812,0.173469387755102,0.5416666667213542,0.125,0.0,0.0625,0.111111112,1.0,0.5022046759639048,0.0,0.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.2,0.3076923076923077,0.29629629599999996,0.07142857142857142,0.07692307692307693
Racist Rep. Steve King (R-Iowa) said generations of people would not be here without rape and incest while making the case for anti-abortion legislation without exceptions for victims of those crimes.,https://www.huffpost.com/entry/steve-king-rape-incest-abortion_n_5d543fe8e4b0c63bcbf1840d,HuffPost,abortion,left,Biased,Somewhat factual but also opinionated,['Racist'],7.15,0.32669983416252074,0.3061224489795918,0.4657258065291078,0.25,0.0,0.0625,0.06451613,1.0,0.5934167350287121,0.24433656957928804,0.19449541284403668,0.585483870967742,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.2,0.23076923076923078,0.12903225866666665,0.14285714285714285,0.34615384615384615
"Radical Virginia Citizens Defense League has organized a rally in Richmond for January 20, and the event is already attracting out-of-state pro-gun folks, including a potential horde of white nationalists.",https://www.alternet.org/2020/01/pro-gun-protesters-actively-yearning-for-a-civil-war-set-their-sights-on-virginia/,Alternet,gun-control,left,Biased,Somewhat factual but also opinionated,"['horde', 'folks', 'white', 'nationalists']",8.5,0.3349917081260365,0.2959183673469387,0.5375000000960936,0.125,0.0,0.25,0.266666666,1.0,0.7879922067268252,0.22815533980582522,0.0,0.7725806451612903,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.38461538461538464,0.22222222266666664,0.21428571428571427,0.23076923076923078
Rambling Trump flops hard after Limbaugh asks how he will protect people with pre-existing conditions,https://feeds.feedblitz.com/~/636639870/0/alternet/,Alternet,universal health care,left,Biased,Somewhat factual but also opinionated,"['flops', 'hard', 'Rambling']",8.5,0.1625207296849088,0.14285714285714282,0.5250000000328124,0.0,0.0,0.1875,0.4,1.0,0.47574856439704677,0.22815533980582522,0.37981651376146786,0.43870967741935496,0.541666667,0.39351851833333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.4,0.23076923076923078,0.26666666666666666,0.14285714285714285,0.11538461538461539
Rap superstar Kanye West has hinted at postponing his bid for the U.S. presidency after questioning whether all black people should be voting for Democratic nominee Joe Biden.,http://feedproxy.google.com/~r/breitbart/~3/obQ0DQ7mcno/,Breitbart,gun control,right,Non-biased,Entirely factual,[],1.0,0.285240464344942,0.2755102040816326,0.42857142865178577,0.375,0.16666666666666666,0.0,0.0,0.0,0.3861771944216571,0.0,0.1834862385321101,0.8387096774193549,0.433333333,0.4629629627777778,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.4,0.15384615384615385,0.09523809466666666,0.2857142857142857,0.19230769230769232
"Rapid antigen tests could play a pivotal role in curbing the spread of the coronavirus, according to some of the country’s top medical professionals.",https://www.foxnews.com/health/prominent-us-doctors-break-down-which-coronavirus-tests-will-curb-transmission-rates,Fox News,vaccine,,Non-biased,Entirely factual,[],1.0,0.24212271973466004,0.2346938775510204,0.42187500002636713,0.125,0.0,0.0,0.0,0.0,0.7554347826086957,0.25889967637540456,0.0,0.7419354838709679,0.433333333,0.7407407405555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.16666666666666666,0.21428571428571427,0.2692307692307693
"Rapper and Bernie Sanders backer Cardi B said she would one day like to be a politician, declaring that “just a couple of years of school” would help her to implement her innovative ideas in Congress.",http://feedproxy.google.com/~r/breitbart/~3/BoIc6LKGTZk/,Breitbart,taxes,right,Non-biased,Entirely factual,"['Bernie', 'Sanders', 'backer']",2.67,0.32669983416252074,0.3571428571428571,0.2968749999560546,0.125,0.0,0.1875,0.166666666,1.0,0.9105311730926989,0.31877022653721687,0.0,0.6822580645161292,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,1.0,0.0,0.6000000000000001,0.07692307692307693,0.03703703733333333,0.3571428571428571,0.2692307692307693
